symbol	lab	z	pvalue
EWSR1	S+	2.51062742736027	0.00308583409103778
EXTL3	S+	3.44383375979769	0.000359887067160911
F12	S+	2.36752065186631	0.00429021787618247
FAH	S+	2.04844342833756	0.0089445103649044
PTK2B	S+	4.12160529469853	7.55778799551661e-05
FANCF	O+	2.72276109609067	0.00189338487676831
FBP1	S+	2.27179720976841	0.00534814028107903
FCER1G	S+	2.23744163097769	0.0057883977897978
FCGRT	S+	5.81871534440217	1.51804503455874e-06
FCN1	S+	4.91381218293991	1.21951688298027e-05
FDX1	O+	2.90571185972587	0.00124247637688605
FER	O+	3.21594186626356	0.000608216410386165
FES	S+	3.88966266981699	0.00012892505643451
FGR	S+	4.45307796808402	3.52307616230784e-05
FH	N+	2.28686205570694	0.00516580423867634
FHL3	S+	2.05008288177554	0.00891080865947442
FKBP1A	S+	3.23732594815761	0.000578993984800682
FKBP3	O+	5.58531907943725	2.59824990789321e-06
FOXO1	O+	2.5977896043825	0.00252470357853417
FLII	S+	3.55229130544478	0.000280355250865922
FLOT2	S+	6.0015732641171	9.96383979103617e-07
FOLR3	S+	2.42451109943456	0.00376260735901546
FOS	S+	3.39709148343705	0.000400782284588418
FOSB	S+	2.14929360890698	0.00709098213299776
FOSL2	S+	3.6495932477644	0.000224081886586397
FPR1	S+	4.23592414830697	5.80865859776117e-05
FTH1	S+	2.79437118542764	0.00160556840952766
FUT7	S+	3.08355251035261	0.000824987730548759
KDSR	O+	2.93400455839498	0.00116411381070034
FZD2	S+	1.98507829077293	0.0103495557721215
GAA	S+	3.09466680827552	0.000804142825810947
GAK	S+	2.16249501953817	0.00687867800688286
GALK1	S+	3.62780017117109	0.000235613314529678
GALNS	S+	3.2368700560241	0.0005796020915239
GALNT2	S+	3.69179072048048	0.000203333660706957
GAPDH	S+	2.96424390830027	0.00108581563698151
GART	O+	2.44754939532124	0.00356821163231671
GBA1	S+	5.1428170845509	7.19752058184265e-06
GBP3	O+	3.50149701291681	0.000315139605547369
NR6A1	S+	2.7608053669395	0.00173458119207888
GGT1	S+	2.10671457507625	0.00782141671084324
GLB1	S+	1.99494769996927	0.0101170128132532
GLS	O+	2.07882697165672	0.00834013399786125
GLUL	S+	3.41313117727298	0.000386250293754951
GNA15	S+	4.34640522702597	4.50396257313808e-05
GNAI2	S+	7.62881885358789	2.35061306893124e-08
GNAZ	S+	2.9684656790416	0.0010753115756046
GNB1	S+	5.44678860729945	3.57446782922297e-06
GNB2	S+	6.47992861748605	3.31185552094833e-07
GNG5	S+	3.64687708478065	0.000225487730343032
GP1BA	S+	4.19838500813703	6.33308025893371e-05
GP9	S+	4.50018359141359	3.16094113770651e-05
GPM6A	S+	4.0985555575802	7.96974530260387e-05
GPR18	O+	2.48895290906278	0.00324374787689481
