Database	ID	Final Term	Gene Ratio	Fold Enrichment	p value	adjust p value	-Log(Adj P)	Count	Gene IDs
BP	GO:0007163	BP Establishment or maintenance of cell polarity	0.0248397435897436	1.68165064102564	0.00252819041373869	0.0357993949067955	1.44612431388296	31	ACTB/RHOA/RHOG/DCTN1/DLG4/DOCK2/MARK2/FLOT2/GSN/ILK/LMNA/MYH9/RAC1/SIPA1/SLC9A1/HDAC3/PDLIM1/NHERF1/ARHGEF11/WDR1/TCIRG1/KAT5/SPINT2/SH3BP1/PLEKHG3/PARVB/NDE1/NSFL1C/PARVG/CORO7/NDEL1
BP	GO:0044706	BP Multi-multicellular organism process	0.0176282051282051	1.87854641500475	0.00253401543759631	0.0357993949067955	1.44612431388296	22	AKT1/ARHGDIB/FOS/FOSB/FUT7/H3-3A/H3-3B/ITGA5/ITGB3/ITGB4/JUNB/LGALS9/MMP9/PTAFR/RARA/SLC19A1/SPP1/TGFB1/VDR/DEDD/INTS1/EPN1
BP	GO:0043434	BP Response to peptide hormone	0.0376602564102564	1.50497184383903	0.00269529391748106	0.0374269588427427	1.42681546039489	47	ADCY6/AKT1/AKT2/ALPL/COMT/CSK/CTSD/FBP1/FOS/FUT7/GNAI2/GRB2/GSK3A/INPPL1/ITGB3/KCNQ1/RAB8A/PKM/PRKACA/PRKCD/MAPK3/PXN/RAF1/RPS6KB2/SLC9A1/SP1/STAT3/STAT5A/STAT6/TGFB1/TSC2/TYK2/USF1/SOCS3/ZNF592/HDAC5/SH2B2/SCAP/WDTC1/ZBTB7B/INPP5K/ZDHHC7/RETN/AGTRAP/NDEL1/SESN2/SLC27A1
BP	GO:0051338	BP Regulation of transferase activity	0.046474358974359	1.43783171353736	0.00272178067523006	0.0376544154615185	1.42418408989792	58	ACTB/ADAR/AKT1/RHOA/C5AR1/CALM3/CCND3/CDKN1A/CDKN2D/CSF1R/DUSP1/DUSP3/MARK2/PTK2B/FGR/GBA1/GSK3A/GSTP1/HLA-DRB1/ITGB3/MAP3K11/PAK1/PRKCD/MAP2K2/MAP2K3/MAP2K7/MAP4K2/RALB/THBS1/TSC2/UBE2L3/XRCC1/ZFP36/AXIN1/UNC119/HGS/NHERF1/PPM1F/MVP/RBCK1/RGS14/CAMKK2/LILRB4/PNKP/CD300A/MAPRE3/PIK3R5/TINF2/PYCARD/FZR1/INPP5K/VPS25/PSRC1/MIDN/STRADA/HEXIM2/PIK3R6/LILRA5
BP	GO:1901699	BP Cellular response to nitrogen compound	0.0536858974358974	1.39789817554241	0.00272712528886254	0.0376544154615185	1.42418408989792	67	ACTB/ADCY6/GRK2/AGER/AKT1/AKT2/ARRB2/CHRNA2/COMT/CSK/CTSD/DIAPH1/FBP1/FOS/FUT7/GNA15/GNAI2/GNB1/GRB2/GSK3A/ITGB3/KCNQ1/RAB8A/PKM/PRKACA/PRKCD/MAPK3/PTAFR/PXN/RAF1/RALB/RPS6KB2/SLC9A1/SP1/STAT3/STAT5A/STAT6/SYK/TGFB1/TSC2/TYK2/TYROBP/USF1/SOCS3/ARHGEF2/NHERF1/ZNF592/HDAC5/FLOT1/SH2B2/TREX1/WDTC1/NCSTN/ZBTB7B/RTF2/INPP5K/TRPM4/ZDHHC7/AGTRAP/SELENON/NDEL1/SESN2/KLF16/PPP1R9B/CRTC2/SLC27A1/CASTOR2
BP	GO:0050920	BP Regulation of chemotaxis	0.0208333333333333	1.76302083333333	0.00278772532850803	0.0382165081885703	1.4177489966037	26	AGER/AZU1/C5AR1/CCR1/CSF1R/DUSP1/DUSP3/PTK2B/IL16/LGALS9/NINJ1/CCN3/MAPK3/RAC1/RAC2/STX4/TGFB1/THBS1/NRP1/PPM1F/DAPK2/PRKD2/C5AR2/GPSM3/RIN3/SLC8B1
BP	GO:0042832	BP Defense response to protozoan	0.00641025641025641	3.07398504273504	0.00279721574360642	0.0382165081885703	1.4177489966037	8	BCL3/IL4R/MYD88/PF4/SLC11A1/BATF2/GBP6/CCDC88B
BP	GO:0060759	BP Regulation of response to cytokine stimulus	0.0216346153846154	1.74120831091985	0.00280912001141313	0.0382448350157196	1.41742720823933	27	ADAR/GPS2/GSTP1/HSPA1A/IL1RN/IRF7/OAS1/PTPN6/SYK/TNFRSF1A/NR1H2/LAPTM5/ULK1/MAPKAPK2/ISG15/SPATA2/AGPAT1/AGPAT2/TREX1/NKIRAS2/PYCARD/PARP14/ZBP1/RNF185/CD300LF/NLRP6/PELI3
BP	GO:0051235	BP Maintenance of location	0.0328525641025641	1.54959082072299	0.00285720790030388	0.0386834202946697	1.41247513362132	41	AKT1/BAX/TSPO/CALM3/SCARB1/CYBA/DBN1/DIAPH1/PTK2B/FKBP1A/GAA/GBA1/GP1BA/GP9/FFAR2/GSN/HK1/ITGB3/PLCB2/PLCG2/PRKACA/PTPN6/TGFB1/TRPM2/NR1H2/DGAT1/PLIN3/RBCK1/EHD1/KDELR1/OS9/CORO1A/TWF2/PISD/CIDEB/PNPLA2/SELENON/SLC8B1/DGAT2/TPCN2/PLIN5
BP	GO:0046634	BP Regulation of alpha-beta t cell activation	0.0168269230769231	1.88020444361464	0.00310252011998477	0.0408230944776984	1.38909407792343	21	AGER/RHOA/HLA-DRB1/HLA-E/HLX/IL4R/IRF1/JUNB/LGALS9/RARA/STAT5A/SYK/TYK2/AP3D1/LILRB4/CD300A/ZBTB7B/VSIR/NFKBID/NLRP3/CLEC4G
BP	GO:0006816	BP Calcium ion transport	0.0344551282051282	1.52516950197239	0.00310737957554906	0.0408230944776984	1.38909407792343	43	ATP2A3/BAX/TSPO/CALM3/CAMK2G/CCR1/CYBA/DIAPH1/PTK2B/FKBP1A/GNAI2/GP1BA/GP9/GPM6A/IL16/ITGB3/PLCB2/PLCG2/PRKACA/PTPN6/SLC9A1/TGFB1/TRPM2/VDR/BEST1/HOMER3/LILRB2/MICU1/LILRA2/CORO1A/TRPC4AP/TOR2A/INPP5K/TRPM4/CHRNA10/SELENON/SLC24A3/SLC8B1/ORAI2/ORAI1/ORAI3/TPCN2/LILRA5
BP	GO:0043549	BP Regulation of kinase activity	0.0400641025641026	1.47315577127877	0.00315131209621772	0.041178271198298	1.38533189047175	50	ACTB/ADAR/AKT1/RHOA/C5AR1/CALM3/CCND3/CDKN1A/CDKN2D/CSF1R/DUSP1/DUSP3/MARK2/PTK2B/FGR/GBA1/GSTP1/HLA-DRB1/ITGB3/MAP3K11/PAK1/PRKCD/MAP2K2/MAP2K3/MAP2K7/MAP4K2/RALB/THBS1/TSC2/AXIN1/UNC119/HGS/NHERF1/PPM1F/MVP/RGS14/CAMKK2/LILRB4/CD300A/MAPRE3/PIK3R5/PYCARD/INPP5K/VPS25/PSRC1/MIDN/STRADA/HEXIM2/PIK3R6/LILRA5
BP	GO:0055082	BP Intracellular chemical homeostasis	0.0560897435897436	1.37641121316494	0.00328401980002813	0.0426729131996413	1.36984770765998	70	AGER/ARF1/ASL/ATP2A3/ATP6V0B/ATP6V0A1/BAX/CALM3/CLN3/CCR1/CYBA/DIAPH1/PTK2B/FKBP1A/FTH1/GP1BA/GP9/GRN/GRINA/GSTP1/HK1/HK3/HLA-DRB1/HMOX1/ITGB3/KCNQ1/LAMP1/PLCB2/PLCG2/PRKACA/MAPK3/PTPN6/RAF1/SLC9A1/SLC11A1/SRF/STX4/TBXAS1/TGFB1/TRPM2/USF1/USF2/VDR/RAB7A/ATP6V0D1/RAB11B/ATP6V1F/NHERF1/OSBPL2/SCO2/TCIRG1/MICU1/KAT5/CORO1A/WDTC1/SLC9A8/TRPM4/CLN6/RAB20/PNPLA2/SELENON/TTC7A/SLC24A3/NADK/SLC8B1/SPNS1/DGAT2/TPCN2/RNASEK/NCF1
BP	GO:0043328	BP Protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	0.00480769230769231	3.68878205128205	0.003385635443351	0.0434252293444546	1.36225787920745	6	HGS/UBAP1/VPS37C/VPS37B/VPS25/MVB12A
BP	GO:0071709	BP Membrane assembly	0.00961538461538462	2.35454173486088	0.00355365652509658	0.0445257632476111	1.35138862725192	12	ILK/LRCH4/CHMP1A/STX4/HDAC3/FLOT1/PACSIN2/SIRT2/CHMP2A/NSFL1C/REEP4/CHMP4B
BP	GO:0044091	BP Membrane biogenesis	0.0104166666666667	2.26198899371069	0.00358815207128981	0.0445259051360567	1.3513872433055	13	ILK/LRCH4/CHMP1A/STX4/HDAC3/FLOT1/PACSIN2/SIRT2/CHMP2A/NSFL1C/SELENON/REEP4/CHMP4B
BP	GO:1905952	BP Regulation of lipid localization	0.0176282051282051	1.82777489027489	0.00361046442078038	0.0445259051360567	1.3513872433055	22	AKT1/AKT2/TSPO/SCARB1/GPS2/ITGB3/FURIN/PRKCD/RXRA/SPP1/SURF4/SYK/THBS1/NR1H2/LPCAT3/PLIN3/EHD1/LAMTOR1/RETN/PNPLA2/EEPD1/PLIN5
BP	GO:0045936	BP Negative regulation of phosphate metabolic process	0.030448717948718	1.55748575498576	0.0036500008205049	0.0445259051360567	1.3513872433055	38	ADAR/AKT1/ARRB2/TSPO/CALM3/CDA/CDKN1A/CDKN2D/DUSP1/DUSP3/FBP1/GBA1/GSK3A/GSTP1/PRKACA/PRKCD/PTPN6/STAT3/TGFB1/TSC2/PPM1F/MVP/SEMA4D/RGS14/LILRB4/CD300A/SIRT2/PYCARD/SIRT6/INPP5K/PARP14/MICAL1/VPS25/MIDN/NLRP12/HEXIM2/SIRPA/SLC27A1
BP	GO:0031667	BP Response to nutrient levels	0.0432692307692308	1.43926467318808	0.00366329256453811	0.0445259051360567	1.3513872433055	54	AKT1/ALPL/ASL/BAX/TSPO/CD68/CDKN1A/CDKN2D/COMT/DAP/FBP1/FES/FOS/GBA1/GLUL/GNAI2/PAK1/MAPK3/RALB/RARA/RXRA/SP1/SPP1/SRF/TBXA2R/TGFB1/TSC2/USF1/USF2/VDR/ZFP36/TRIM25/TFEB/ULK1/MTMR3/PLIN3/MICU1/KAT5/ATG7/GAS2L1/GABARAP/SIRT2/SCAP/RNF167/WIPI2/CIDEB/LAMTOR1/WIPI1/ELAPOR1/RIPOR1/NUAK2/SESN2/MAP1LC3A/TPCN2
BP	GO:0061615	BP Glycolytic process through fructose-6-phosphate	0.00560897435897436	3.22768429487179	0.00376031588267024	0.0451423143156028	1.34541617966829	7	ENO1/GALK1/HK1/HK3/PKM/PRKACA/TPI1
BP	GO:0002287	BP Alpha-beta t cell activation involved in immune response	0.0128205128205128	2.04932336182336	0.00383677960441795	0.0458344700782673	1.33880778544218	16	BCL3/HLA-DRB1/HLX/IL4R/JUNB/LGALS9/RARA/RELB/STAT3/STAT5A/STAT6/SOCS3/ZBTB7B/SEMA4A/NFKBID/NLRP3
BP	GO:0072376	BP Protein activation cascade	0.00400641025641026	4.19179778554779	0.003920788424276	0.0460428366083715	1.33683792819137	5	F12/GP1BA/GP9/ITGB3/MVP
BP	GO:0141086	BP Negative regulation of inflammasome-mediated signaling pathway	0.00400641025641026	4.19179778554779	0.003920788424276	0.0460428366083715	1.33683792819137	5	MEFV/SIRT2/CPTP/TRIM11/ZDHHC12
BP	GO:1903238	BP Positive regulation of leukocyte tethering or rolling	0.00400641025641026	4.19179778554779	0.003920788424276	0.0460428366083715	1.33683792819137	5	FUT7/GP1BA/PTAFR/SELP/ST3GAL4
BP	GO:0019320	BP Hexose catabolic process	0.00801282051282051	2.5616542022792	0.00392979483567553	0.0460428366083715	1.33683792819137	10	ENO1/FUT7/GALK1/GLB1/HK1/HK3/PGM1/PKM/PMM2/TPI1
BP	GO:0009896	BP Positive regulation of catabolic process	0.0528846153846154	1.38015654979941	0.00397241811272204	0.0464306136244777	1.33319557668352	66	ADAM8/AKT1/AKT2/BAX/CEBPA/CLU/CSNK1D/PTK2B/GBA1/GSK3A/HMOX1/HSPA1A/MEFV/CNOT3/OAZ2/FURIN/PHKG2/PRKCD/MAPK3/RALB/UPF1/SGTA/TRIM21/STX5/TNFRSF1B/TSC2/VCP/ZFP36/LAPTM5/RAB7A/TFEB/AXIN1/ULK1/SQSTM1/FXR2/GTPBP1/ATG13/TOM1/ZER1/KAT5/ATG7/CAMKK2/GABARAP/SIRT2/ZSWIM8/ATG2A/GGA3/GGA1/MARCHF2/FZR1/SIRT6/ALKBH5/WIPI1/RNF31/SAMD4B/PNPLA2/ELAPOR1/VSIR/TRIM8/SESN2/TRAF7/LRSAM1/RNF185/ZC3H18/ZDHHC19/PLIN5
BP	GO:0050818	BP Regulation of coagulation	0.00961538461538462	2.30548878205128	0.00428054260321656	0.0490902697601824	1.30900458136445	12	ALOX12/SERPING1/F12/GP1BA/PF4/PLAUR/PRKCD/ST3GAL4/TBXA2R/THBS1/USF1/EMILIN2
BP	GO:0044089	BP Positive regulation of cellular component biogenesis	0.0456730769230769	1.41304151157982	0.0043224062242736	0.0494540092420412	1.3057984943375	57	RHOA/BAX/CLU/DCTN1/CTTN/PTK2B/FES/GPM6A/GRB2/HCK/HSPA1A/MYD88/PAK1/PFN1/PLCG2/PXN/RAC1/RAC2/RALB/SRF/SYK/TGFB1/CLDN5/NR1H2/VASP/VCP/RAB7A/ULK1/NRP1/HGS/ISG15/PPM1F/PLEKHM1/SETDB1/BCL2L11/FLOT1/CDC42EP2/SEMA4D/CDC42EP1/TWF2/ATG2A/ZDHHC5/POLDIP2/CHMP2A/PYCARD/DEF8/WIPI1/ELAPOR1/SEMA4A/FUZ/NDEL1/MED25/PSRC1/FCHSD1/BMF/LRSAM1/ARAP1
CC	GO:0030667	CC Secretory granule membrane	0.0655358519660756	3.08558211256746	1.28370775478025e-22	7.80494314906393e-20	19.107630255976	85	ADAM8/ALDH3B1/ANPEP/APLP2/RHOA/RHOG/ATP6V0A1/AZU1/C5AR1/CA4/CD14/CD33/CD63/CD68/ADGRE5/CEACAM3/CYBA/DIAPH1/FCER1G/FLOT2/FPR1/GAA/HLA-B/HLA-C/CXCR1/CXCR2/ITGA2B/ITGAM/ITGAX/ITGB2/ITGB3/LAMP1/PECAM1/PLAUR/PSAP/PTAFR/RAB5C/RAC1/SELP/SLC2A3/SLC11A1/SPARC/STK10/SURF4/TNFRSF1B/TRPM2/TYROBP/RAB7A/DGAT1/SIGLEC5/AP1M1/RAB3D/TOM1/LILRB2/TCIRG1/SIRPB1/AGPAT2/CKAP4/LILRB3/CD300A/EXOC3/NBEAL2/NCSTN/BRI3/LAMP3/SIGLEC9/CYB5R1/RAB4B/RAB24/LAMTOR1/SLC44A2/TMBIM1/MMP25/DOK3/DNAJC5/CYSTM1/ACRBP/ARL8A/SIRPA/NFAM1/ADGRG3/LY6G6F/RAB37/TMEM179B/SIGLEC14
CC	GO:0101002	CC Ficolin-1-rich granule	0.0439475713184271	3.04991064305801	2.65033847541249e-15	8.05702896525397e-13	12.0938250750518	57	ADAM8/ALDOA/ALOX5/RHOA/ATP6V0A1/CAPN1/CDA/CSNK2B/CST3/CSTB/CTSD/CTSZ/DIAPH1/FCER1G/FCN1/FPR1/FTH1/GAA/GLB1/GSN/GSTP1/HK3/HSPA1A/HSPA6/IMPDH1/ITGAX/ITGB2/LAMP1/MMP9/PGM1/SERPINA1/PKM/PYGL/RAC1/SLC2A3/SLC11A1/TIMP2/TRPM2/VCP/SIGLEC5/MVP/LILRB2/TCIRG1/ATG7/CD300A/NBEAL2/COTL1/DBNL/LAMTOR1/DOK3/PLEKHO2/LRG1/CANT1/ARL8A/SIRPA/TMEM179B/SIGLEC14
CC	GO:0015629	CC Actin cytoskeleton	0.0647648419429453	2.14205700376584	5.90701468420658e-12	8.978662319994e-10	9.04678836158648	84	ACTA2/ACTB/ACTG1/ACTN4/ACTN1/ADAM8/ADD1/ALDOA/CAPG/CAPZB/CFL1/CNN2/DBN1/DIAPH1/DNM2/MARK2/CTTN/FGR/FHL3/FLII/FLOT2/GSN/HCK/LASP1/LSP1/MSRA/MYO1F/MYH9/MYO7B/MYO9B/PAK1/PXN/RAC1/RAC2/RARA/SH3GL1/CLDN5/TNNI2/VASP/WIPF1/ZYX/TAGLN2/GAS7/PSTPIP1/PDLIM1/PDLIM7/NHERF1/WDR1/ARPC4/ARPC1B/ACTR1A/FLOT1/APBB3/MYL9/ARPC1A/SH2B2/GAS2L1/TRIOBP/CORO1A/GABARAP/TWF2/ABLIM3/FKBP15/COTL1/SIPA1L1/DBNL/PARVB/TAX1BP3/MSRB1/PPP1R12C/BIN3/VPS18/PARVG/PDLIM2/MICAL1/MICALL2/LIMD2/FERMT3/PPP1R9B/FCHSD1/BMF/MYADM/SAMD14/PEAK3
CC	GO:0005774	CC Vacuolar membrane	0.0693909020817271	1.98358850093623	8.73409584671648e-11	7.58618610686232e-09	8.11997650724463	90	AP2A1/AP1B1/ANPEP/ARRB1/ATP6V0B/ATP6V0A1/AZU1/SCARB1/CD63/CD68/AP2M1/CLN3/CSF3R/CTSD/ECE1/FPR1/GAA/GBA1/GNB1/GNB2/GRN/HLA-DRB1/LAMP1/NEU1/CHMP1A/CTSA/PSAP/RAB5C/SLC11A1/SURF4/TRPM2/TSC2/LAPTM5/RAB7A/TFEB/ULK1/AP1M1/AP3D1/ATP6V0D1/ATP6V1F/LITAF/RAB3D/PLEKHM1/TOM1/AP1M2/FLOT1/TCIRG1/TM9SF1/IFITM2/STARD3/CKAP4/GABARAP/ATG4B/PLEKHM2/VPS39/NCSTN/PLD3/BRI3/RNF167/LAMP3/CHMP2A/MARCHF2/SLC15A3/SLC35F6/LAMTOR1/WIPI1/PI4K2A/GPR137/SLC44A2/ELAPOR1/VPS18/PGAP6/TMBIM1/KXD1/DNAJC5/SESN2/SPNS1/MAP1LC3A/AP5B1/STK11IP/ARL8A/CHMP4B/NFAM1/TPCN2/TMEM150B/RAB37/TMEM179B/LAMTOR4/RNASEK/BORCS8
CC	GO:0030139	CC Endocytic vesicle	0.0493446414803392	2.16215972851443	1.38832804110925e-09	6.49310345380327e-08	7.18754767751259	64	ACTG1/ADAM8/AP2A1/ANXA11/ARRB1/ARRB2/ATP6V0B/ATP6V0A1/FMNL1/CAMK2G/SCARB1/AP2M1/CSF3R/CYBA/DLG4/DNM1/DNM2/CTTN/FLOT2/FZD2/GSN/HCLS1/HLA-B/HLA-C/HLA-DRB1/HLA-E/ITGB5/CD82/LAMP1/RAB8A/NCF2/NCF4/RAC2/SLC11A1/SPARC/STX4/SYK/TAPBP/ZYX/RAB7A/DYSF/MARCO/PGLYRP1/ATP6V0D1/HGS/LPAR2/RAB11B/VPS9D1/RIN1/TCIRG1/CDC42EP2/EHD1/RAB35/CORO1A/STAB1/SRGAP2/ZDHHC5/RAB20/RIN3/RAB34/RAB11FIP4/STON2/RAB43/NCF1
CC	GO:0005766	CC Primary lysosome	0.0316114109483423	2.65403216675383	2.60762679572992e-09	1.01554034340388e-07	6.99330281911327	41	ANXA11/ARSA/AZU1/CD63/CD68/CYB5R3/FPR1/GAA/GALNS/GLB1/GRN/IMPDH1/LAMP1/MAN2B1/CTSA/PRKCD/PSAP/RAB5C/RNASE2/STXBP2/SURF4/VCP/RAB3D/IST1/TOM1/TUBB4B/CKAP4/NCSTN/BRI3/PYCARD/TOLLIP/LAMTOR1/RETN/TRAPPC1/DNAJC5/STK11IP/ARL8A/NFAM1/UNC13D/RAB37/TMEM179B
CC	GO:0031252	CC Cell leading edge	0.0524286815728604	1.92495030875768	6.45319814656843e-08	2.0650234069019e-06	5.68507502128084	68	ACTA2/ACTB/ACTN1/AKT1/AKT2/ARF1/RHOA/CAPG/CAPZB/CFL1/DCTN1/DIAPH1/CTTN/PTK2B/FGR/FLOT2/GSN/ILK/INPPL1/ITGA5/ITGB3/ITGB4/MEFV/MYH9/MYO9B/P4HB/PAK1/PLCG2/PXN/RAC1/RAC2/S100A11/SLC9A1/STX4/TLN1/VASP/WIPF1/PSTPIP1/ARHGEF2/PDLIM7/NHERF1/SH2D3C/FLOT1/SH2B2/CORO1A/PACSIN2/TWF2/ABLIM3/PLXND1/SRGAP2/PIP5K1C/PSD4/SH3BP1/DBNL/PARVB/NRBP1/PLEKHO1/INPP5K/APBB1IP/ARAP3/MTMR14/RIPOR1/NDEL1/SH3BGRL3/PPP1R9B/FGD3/MYADM/PEAR1
CC	GO:0010008	CC Endosome membrane	0.0678488820354665	1.74058478144831	1.08218608213923e-07	3.28984568970325e-06	5.48282447216615	88	AP2A1/ARHGAP1/ATP6V0B/ATP6V0A1/CD14/CD63/CD68/AP2M1/CLN3/CTSD/ECE1/FCGRT/HLA-B/HLA-C/HLA-DRB1/HLA-E/IRF7/LAMP1/RAB8A/MYD88/NCF4/FURIN/CHMP1A/RAB5C/RAC1/SH3GL1/SLC11A1/RAB7A/AP3D1/ATP6V0D1/HGS/RAB11B/ATP6V1F/LITAF/PLEKHM1/TOM1/SCAMP2/PLIN3/TCIRG1/NDRG1/IFITM2/EHD1/STARD3/RAB35/PACSIN2/GGA3/PLEKHM2/SLC9A8/VPS39/NCSTN/PIP5K1C/PLD3/RNF167/GGA1/LAMP3/CHMP2A/MARCHF2/UBAP1/SLC15A3/SPG21/RAB4B/YIPF1/LAMTOR1/VPS37C/WIPI1/PI4K2A/PSENEN/ELAPOR1/VPS18/TMBIM1/MICAL1/YIPF2/ATG9A/VPS37B/RUFY1/CPTP/VPS25/RAB11FIP4/MVB12A/SCAMP4/SNX20/SPNS2/ARL8A/CHMP4B/TPCN2/TMEM150B/LAMTOR4/RNASEK
CC	GO:0030027	CC Lamellipodium	0.030840400925212	2.29981275470867	3.06630035831035e-07	8.87766960882235e-06	5.05170102170481	40	ACTA2/ACTB/AKT1/RHOA/CAPG/CAPZB/CFL1/CTTN/PTK2B/FLOT2/GSN/ILK/INPPL1/ITGB3/MEFV/MYO9B/P4HB/PAK1/PXN/RAC1/RAC2/SLC9A1/STX4/VASP/PSTPIP1/FLOT1/CORO1A/TWF2/ABLIM3/PLXND1/SRGAP2/SH3BP1/DBNL/PARVB/NRBP1/APBB1IP/ARAP3/PPP1R9B/FGD3/PEAR1
CC	GO:0030055	CC Cell-substrate junction	0.0524286815728604	1.7831692661863	1.27330976180952e-06	3.10790572691256e-05	4.50753216326321	68	ACTB/ACTG1/ACTN4/ACTN1/ADD1/ARF1/RHOA/RHOG/CAPN1/ADGRE5/CFL1/CNN2/DNM2/CTTN/PTK2B/FES/FHL3/FLII/FLOT2/FZD2/GAK/GNB2/GSN/HCK/HSPA1A/IL16/ILK/ITGA2B/ITGA5/ITGB2/ITGB3/ITGB4/ITGB5/LASP1/MYH9/P4HB/PAK1/PFN1/PLAUR/MAPK3/MAP2K2/PVR/PXN/RAC1/RAC2/SLC9A1/TLN1/VASP/ZYX/NRP1/MPZL1/PDLIM1/ARHGEF2/PDLIM7/ARPC1B/FLOT1/TNFSF13B/TSPAN9/TRIOBP/CDC42EP1/PACSIN2/NCSTN/PIP5K1C/PARVB/APBB1IP/PARVG/FERMT3/PEAK3
CC	GO:0005911	CC Cell-cell junction	0.0470316114109483	1.78690356518939	4.16662648170711e-06	8.80207116498438e-05	4.0554151244762	61	ACTB/ACTG1/ACTN1/ADD1/AKT1/RHOA/CNN2/CSK/DBN1/DLG4/FLOT2/GRB2/ITGA5/ITGB3/MYH9/CCN3/PAK1/PECAM1/PPP1CA/PRKCD/MAP2K2/PTPN6/PVR/NECTIN1/PXN/S100A11/SCN1B/SLC9A1/TLN1/CLDN5/VASP/VAV1/ZYX/ADAM15/CLDN9/PDLIM1/ARHGEF2/PDLIM7/CYTH2/TJP2/WDR1/FLOT1/NDRG1/STARD10/CDC42EP1/CORO1A/PACSIN2/SIRT2/KAZN/PIP5K1C/SH3BP1/POLDIP2/UBN1/F11R/PDLIM2/MICALL2/PPP1R9B/ESAM/MYADM/JAML/TSPAN33
CC	GO:0005938	CC Cell cortex	0.0370084811102544	1.89073967748815	9.24588733303532e-06	0.000170348469651075	3.76866176362284	48	ACTB/ACTN4/ACTN1/AKT1/AKT2/RHOA/FMNL1/CAPZB/CTSZ/DBN1/DCTN1/DLG4/CTTN/ENO1/PTK2B/FLOT2/GRB2/GSN/LASP1/MYH9/MYO9B/PFN1/SEPTIN5/SEPTIN4/PXN/RAC1/CLDN5/TNFAIP2/CLIP2/AXIN1/OSBPL2/WDR1/ACTR1A/FLOT1/MYL9/CORO1A/EXOC3/COTL1/SH3BP1/DBNL/NRBP1/AGTRAP/PDLIM2/FAM110A/PPP1R9B/FCHSD1/TMEM250/MYADM
CC	GO:0005811	CC Lipid droplet	0.0169622205088666	2.61087717217247	1.67126117984891e-05	0.000290321942099467	3.53712013959856	22	CYB5R3/GAPDH/RAB5C/VCP/RAB7A/SYNGR2/PITPNM1/OSBPL2/PLIN3/EHD1/CKAP4/ATG2A/CTDNEP1/PISD/CIDEB/PNPLA2/RAB40C/ABHD4/DGAT2/AQP10/PLIN5/PLIN4
CC	GO:0034045	CC Phagophore assembly site membrane	0.00693909020817271	4.16553585196608	0.000108034164300247	0.00145966159765667	2.83574781771221	9	RAB7A/ULK1/ATG13/ATG2A/WIPI2/WIPI1/ATG9A/RAB1B/ATG16L2
CC	GO:0030863	CC Cortical cytoskeleton	0.015420200462606	2.40434969810452	0.000141718628258148	0.0018332962974671	2.73676733866258	20	ACTB/ACTN4/ACTN1/CAPZB/DBN1/DLG4/CTTN/FLOT2/GSN/LASP1/MYH9/CLDN5/WDR1/FLOT1/CORO1A/COTL1/PDLIM2/PPP1R9B/FCHSD1/MYADM
CC	GO:0001931	CC Uropod	0.0053970701619121	4.98440187414744	0.000160947421581263	0.00203866734002933	2.69065363453384	7	DNM2/FLOT2/MYH9/SELPLG/PSTPIP1/FLOT1/PIP5K1C
CC	GO:0005775	CC Vacuolar lumen	0.023130300693909	1.96952049738349	0.000199880513536833	0.00248015004551826	2.60552204418612	30	ARSA/AZU1/TPP1/CTSD/CYB5R3/GAA/GALNS/GBA1/GLB1/GRN/IMPDH1/MAN2B1/NEU1/CTSA/PRKCD/PSAP/RNASE2/TCN2/VCP/IST1/TUBB4B/IFI30/DAPK2/PLD3/PYCARD/TOLLIP/RETN/TRAPPC1/STK11IP/UNC13D
CC	GO:0043020	CC Nadph oxidase complex	0.0046260601387818	5.55404780262143	0.000224627791498654	0.00273147394462364	2.56360293784028	6	CYBA/NCF2/NCF4/RAC1/RAC2/NCF1
CC	GO:0098552	CC Side of membrane	0.0609097918272938	1.46549691518735	0.000286000938380273	0.00328091642519256	2.48400483225948	79	GRK2/AP2A1/ALPL/ANPEP/RHOA/ASGR1/ASGR2/CA4/CD14/CD33/AP2M1/CLPTM1/CCR1/CSF3R/ECE1/ADGRE1/FCER1G/FCGRT/FCN1/FES/FKBP1A/FOLR3/GNA15/GNAI2/GNAZ/GNB1/GNB2/GNG5/GP1BA/HCK/HLA-B/HLA-C/HLA-DRB1/HLA-E/IL4R/CXCR1/CXCR2/ITGA2B/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/KCNQ1/LAMP1/MYD88/MYH9/P4HB/PECAM1/PLAUR/CTSA/MAP2K2/SELP/TAPBP/TCN2/TGM3/THBS1/TYK2/TNFRSF10C/SOCS3/LITAF/OSBPL2/FLOT1/LILRB4/SMPDL3B/RNF31/DPEP2/DPEP3/MMP25/KXD1/LY6G5C/HM13/NTNG2/PPP1R9B/RASGRP4/CHMP4B/CLEC4G/NCF1/BORCS8
CC	GO:0031254	CC Cell trailing edge	0.0053970701619121	4.6283731688512	0.000291913990249532	0.00328673529762436	2.4832352710964	7	DNM2/FLOT2/MYH9/SELPLG/PSTPIP1/FLOT1/PIP5K1C
