Ensemble	OBB	AvgAcc
533	0.303571428571429	69.6428571428571
534	0.285714285714286	71.4285714285714
535	0.294642857142857	70.5357142857143
536	0.294642857142857	70.5357142857143
537	0.285714285714286	71.4285714285714
538	0.285714285714286	71.4285714285714
539	0.294642857142857	70.5357142857143
540	0.285714285714286	71.4285714285714
541	0.294642857142857	70.5357142857143
542	0.294642857142857	70.5357142857143
543	0.285714285714286	71.4285714285714
544	0.294642857142857	70.5357142857143
545	0.294642857142857	70.5357142857143
546	0.294642857142857	70.5357142857143
547	0.285714285714286	71.4285714285714
548	0.294642857142857	70.5357142857143
549	0.294642857142857	70.5357142857143
550	0.303571428571429	69.6428571428571
551	0.294642857142857	70.5357142857143
552	0.303571428571429	69.6428571428571
553	0.3125	68.75
554	0.303571428571429	69.6428571428571
555	0.294642857142857	70.5357142857143
556	0.294642857142857	70.5357142857143
557	0.303571428571429	69.6428571428571
558	0.294642857142857	70.5357142857143
559	0.285714285714286	71.4285714285714
560	0.285714285714286	71.4285714285714
561	0.285714285714286	71.4285714285714
562	0.285714285714286	71.4285714285714
563	0.285714285714286	71.4285714285714
564	0.285714285714286	71.4285714285714
565	0.285714285714286	71.4285714285714
566	0.294642857142857	70.5357142857143
567	0.294642857142857	70.5357142857143
568	0.294642857142857	70.5357142857143
569	0.276785714285714	72.3214285714286
570	0.276785714285714	72.3214285714286
571	0.276785714285714	72.3214285714286
572	0.285714285714286	71.4285714285714
573	0.285714285714286	71.4285714285714
574	0.276785714285714	72.3214285714286
575	0.276785714285714	72.3214285714286
576	0.276785714285714	72.3214285714286
577	0.276785714285714	72.3214285714286
578	0.276785714285714	72.3214285714286
579	0.276785714285714	72.3214285714286
580	0.276785714285714	72.3214285714286
581	0.276785714285714	72.3214285714286
582	0.276785714285714	72.3214285714286
583	0.276785714285714	72.3214285714286
584	0.276785714285714	72.3214285714286
585	0.276785714285714	72.3214285714286
586	0.276785714285714	72.3214285714286
587	0.276785714285714	72.3214285714286
588	0.276785714285714	72.3214285714286
589	0.285714285714286	71.4285714285714
590	0.285714285714286	71.4285714285714
591	0.276785714285714	72.3214285714286
592	0.285714285714286	71.4285714285714
593	0.285714285714286	71.4285714285714
594	0.285714285714286	71.4285714285714
595	0.276785714285714	72.3214285714286
596	0.276785714285714	72.3214285714286
597	0.276785714285714	72.3214285714286
598	0.276785714285714	72.3214285714286
599	0.276785714285714	72.3214285714286
600	0.276785714285714	72.3214285714286
601	0.276785714285714	72.3214285714286
602	0.276785714285714	72.3214285714286
603	0.285714285714286	71.4285714285714
604	0.276785714285714	72.3214285714286
605	0.285714285714286	71.4285714285714
606	0.276785714285714	72.3214285714286
607	0.276785714285714	72.3214285714286
608	0.267857142857143	73.2142857142857
609	0.276785714285714	72.3214285714286
610	0.276785714285714	72.3214285714286
611	0.276785714285714	72.3214285714286
612	0.276785714285714	72.3214285714286
