Eta	MaxDepth	Gamma	ColsampleByTree	MinChildWeight	subsample	nrounds	Accuracy	Kappa	AccuracySD	KappaSD
0.5	2	1	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	1	0.6	1	1	10	0.777129346600093	0.192174990219426	0.0565672976410579	0.159739800869741
0.5	2	1	0.6	10	1	10	0.779888151639571	0.0645600620835303	0.0661224870519292	0.168056644057525
0.5	2	1	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	1	1	1	1	10	0.777156211879523	0.186992358774601	0.0553547877468915	0.156813750054157
0.5	2	1	1	10	1	10	0.776037886451757	0.0674607908344181	0.0629868823118838	0.144969983160507
0.5	2	1	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	1.5	0.2	1	1	10	0.77780087572314	0.193319073655055	0.0598269060009368	0.157374831065841
0.5	2	1.5	0.2	10	1	10	0.774380074437388	0.0406676279910975	0.0593371944297932	0.118324629289484
0.5	2	1.5	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	1.5	0.6	1	1	10	0.783391978549174	0.219073242679641	0.0602843802245576	0.186196305000165
0.5	2	1.5	0.6	10	1	10	0.775669862184463	0.0689184230263334	0.0639008602883709	0.16767773440027
0.5	2	1.5	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	1.5	1	1	1	10	0.777657287364022	0.181099212163639	0.0512223311590425	0.153198175397448
0.5	2	1.5	1	10	1	10	0.776037886451757	0.0674607908344181	0.0629868823118838	0.144969983160507
0.5	2	1.5	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	0	0.2	1	1	10	0.781696389711731	0.121070272987471	0.0658835170014752	0.159375115717917
0.1	4	0	0.2	10	1	10	0.78188030354351	0.0214052911921895	0.0626602705618579	0.0940846735934803
0.1	4	0	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	0	0.6	1	1	10	0.766539729675948	0.167993432622527	0.0664073475458556	0.169513754110386
0.1	4	0	0.6	10	1	10	0.76959814655056	0.0536514861085957	0.0603523148145169	0.109728549145282
0.1	4	0	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	0	1	1	1	10	0.751549812340268	0.167259113501578	0.0638982376379864	0.149171760519722
0.1	4	0	1	10	1	10	0.768224484906029	0.0694768437096409	0.0636572114558444	0.127723667695984
0.1	4	0	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	1	0.2	1	1	10	0.777968610766578	0.105630873525007	0.0582517654885696	0.131543259143542
0.1	4	1	0.2	10	1	10	0.780103424886582	0.00775843806124344	0.0596627172473178	0.045252459898218
0.1	4	1	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	1	0.6	1	1	10	0.763912913099902	0.169999973733001	0.0669128760233262	0.189954941980428
0.1	4	1	0.6	10	1	10	0.772503646090584	0.0639365006747906	0.0604415523498454	0.116668274550696
0.1	4	1	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	1	1	1	1	10	0.750360648877255	0.158749331000337	0.0629540932208207	0.164246961269018
0.1	4	1	1	10	1	10	0.768224484906029	0.0694768437096409	0.0636572114558444	0.127723667695984
0.1	4	1	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	1.5	0.2	1	1	10	0.785614015349519	0.151959913147543	0.0644569278962826	0.186223253103713
0.1	4	1.5	0.2	10	1	10	0.781103946693042	0.0128159217239974	0.0587376854038934	0.0631960464076374
0.1	4	1.5	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	1.5	0.6	1	1	10	0.766757354831733	0.15819963082952	0.0611553115110828	0.153634081390985
0.1	4	1.5	0.6	10	1	10	0.771488170457822	0.0651605225872249	0.062212752165808	0.124966328108494
0.1	4	1.5	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	4	1.5	1	1	1	10	0.749011810938861	0.1580404981518	0.0656717544844753	0.170091803163499
0.1	4	1.5	1	10	1	10	0.768224484906029	0.0694768437096409	0.0636572114558444	0.127723667695984
0.1	4	1.5	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	4	0	0.2	1	1	10	0.776217413127387	0.130641578800869	0.0659808199197835	0.153258570572343
